2024-03-30	08:00	11	83	20	1008
2024-03-30	09:00	11	75	56	998
2024-03-30	10:00	11	32	35	1024
2024-03-30	11:00	16	27	9	1010
2024-03-30	12:00	15	7	36	998
2024-03-30	13:00	15	0	8	1017
2024-03-30	14:00	21	36	23	996
2024-03-30	15:00	18	62	34	1005
2024-03-30	16:00	19	21	48	1005
2024-03-30	17:00	19	69	34	1022
2024-03-30	18:00	14	20	47	993
2024-03-30	19:00	18	95	35	993
2024-03-30	20:00	6	34	17	1028
2024-03-30	21:00	6	78	48	1029
2024-03-30	22:00	2	4	38	1006
2024-03-30	23:00	6	59	31	1026
2024-03-31	00:00	0	45	23	1028
2024-03-31	01:00	-1	49	22	1018
2024-03-31	02:00	0	47	31	1025
2024-03-31	03:00	-1	5	36	1027
2024-03-31	04:00	0	88	11	1028
2024-03-31	05:00	-1	55	48	1026
2024-03-31	06:00	5	58	54	1024
2024-03-31	07:00	5	28	12	996
2024-03-31	08:00	12	70	22	1016
2024-03-31	09:00	17	76	24	1017
2024-03-31	10:00	16	17	34	1011
2024-03-31	11:00	13	1	40	1003
2024-03-31	12:00	17	7	29	996
2024-03-31	13:00	21	74	16	1026
2024-03-31	14:00	19	96	48	1011
2024-03-31	15:00	22	53	19	994
2024-03-31	16:00	18	37	47	991
2024-03-31	17:00	21	47	24	1016
2024-03-31	18:00	13	26	21	1010
2024-03-31	19:00	15	19	12	1027
2024-03-31	20:00	9	11	58	1004
2024-03-31	21:00	6	42	18	1010
2024-03-31	22:00	-1	60	48	999
2024-03-31	23:00	0	30	35	1012
2024-04-01	00:00	4	90	11	1028
2024-04-01	01:00	-1	95	40	994
2024-04-01	02:00	0	60	18	990
2024-04-01	03:00	0	73	11	1002
2024-04-01	04:00	0	66	8	1010
2024-04-01	05:00	-1	90	6	1015
2024-04-01	06:00	5	34	27	1010
2024-04-01	07:00	13	94	13	1007
2024-04-01	08:00	7	14	30	1026
2024-04-01	09:00	10	15	51	1021
2024-04-01	10:00	14	12	18	1025
2024-04-01	11:00	16	34	57	1006
2024-04-01	12:00	18	74	46	1024
2024-04-01	13:00	23	58	15	1000
2024-04-01	14:00	18	20	52	1010
2024-04-01	15:00	17	53	4	1015
2024-04-01	16:00	21	74	34	993
2024-04-01	17:00	19	29	11	1023
2024-04-01	18:00	13	47	24	1007
2024-04-01	19:00	12	34	51	1029
2024-04-01	20:00	10	85	58	1024
2024-04-01	21:00	6	37	20	1018
2024-04-01	22:00	5	30	35	1018
2024-04-01	23:00	0	77	52	1027
2024-04-02	00:00	0	23	22	1010
2024-04-02	01:00	0	48	15	1002
2024-04-02	02:00	-3	95	56	1006
2024-04-02	03:00	-1	99	38	998
2024-04-02	04:00	-4	31	44	990
2024-04-02	05:00	0	54	52	991
2024-04-02	06:00	5	78	41	1018
2024-04-02	07:00	5	57	57	1022
2024-04-02	08:00	10	98	38	999
2024-04-02	09:00	12	2	13	1029
2024-04-02	10:00	17	79	30	1010
2024-04-02	11:00	18	68	57	1017
2024-04-02	12:00	22	84	4	1000
2024-04-02	13:00	18	9	34	1023
2024-04-02	14:00	22	82	22	997
2024-04-02	15:00	16	24	28	1011
2024-04-02	16:00	19	67	42	997
2024-04-02	17:00	21	60	10	1004
2024-04-02	18:00	16	28	17	1006
2024-04-02	19:00	7	18	46	1012
2024-04-02	20:00	9	42	11	1013
2024-04-02	21:00	5	65	8	1008
2024-04-02	22:00	7	73	9	994
2024-04-02	23:00	0	60	57	1021
2024-04-03	00:00	0	42	43	990
2024-04-03	01:00	0	24	16	1012
2024-04-03	02:00	-1	19	37	1026
2024-04-03	03:00	3	47	6	997
2024-04-03	04:00	1	82	45	1002
2024-04-03	05:00	2	86	12	997
2024-04-03	06:00	2	23	39	1012
2024-04-03	07:00	2	10	41	990
2024-04-03	08:00	15	97	8	1013
2024-04-03	09:00	12	54	49	1024
2024-04-03	10:00	16	27	26	1013
2024-04-03	11:00	19	68	57	1006
2024-04-03	12:00	24	62	1	994
2024-04-03	13:00	23	58	4	1009
2024-04-03	14:00	16	4	28	1010
2024-04-03	15:00	16	50	36	1029
2024-04-03	16:00	16	20	37	1020
2024-04-03	17:00	19	11	18	1025
2024-04-03	18:00	20	49	7	1000
2024-04-03	19:00	9	3	47	1004
2024-04-03	20:00	4	41	44	1008
2024-04-03	21:00	6	83	0	996
2024-04-03	22:00	6	37	21	1017
2024-04-03	23:00	0	24	51	994
2024-04-04	00:00	1	13	16	994
2024-04-04	01:00	0	74	6	1019
2024-04-04	02:00	0	31	24	1021
2024-04-04	03:00	1	10	44	997
2024-04-04	04:00	2	60	3	999
2024-04-04	05:00	1	17	35	1027
2024-04-04	06:00	8	26	5	1021
2024-04-04	07:00	7	54	59	1017
2024-04-04	08:00	9	53	30	1006
2024-04-04	09:00	17	81	18	1020
2024-04-04	10:00	18	86	43	997
2024-04-04	11:00	17	74	53	1029
2024-04-04	12:00	16	20	38	1014
2024-04-04	13:00	19	43	26	998
2024-04-04	14:00	18	4	9	991
2024-04-04	15:00	22	86	25	1004
2024-04-04	16:00	18	40	18	992
2024-04-04	17:00	18	58	38	1025
2024-04-04	18:00	19	88	2	993
2024-04-04	19:00	13	53	44	1003
2024-04-04	20:00	9	73	12	1014
2024-04-04	21:00	4	21	49	999
2024-04-04	22:00	6	82	27	1010
2024-04-04	23:00	0	64	57	1025
2024-04-05	00:00	2	63	19	1001
2024-04-05	01:00	-3	70	27	1016
2024-04-05	02:00	0	3	7	1029
2024-04-05	03:00	-3	64	40	991
2024-04-05	04:00	-1	14	38	1002
2024-04-05	05:00	2	75	0	1021
2024-04-05	06:00	3	21	2	1020
2024-04-05	07:00	10	85	12	1005
2024-04-05	08:00	13	46	27	1021
2024-04-05	09:00	13	80	56	1021
2024-04-05	10:00	17	92	59	1023
2024-04-05	11:00	16	45	48	1000
2024-04-05	12:00	19	13	24	999
2024-04-05	13:00	20	49	55	1004
2024-04-05	14:00	18	19	32	1006
2024-04-05	15:00	17	49	37	1029
2024-04-05	16:00	18	32	52	1007
2024-04-05	17:00	20	58	5	998
2024-04-05	18:00	12	42	57	1014
2024-04-05	19:00	13	78	43	1029
2024-04-05	20:00	8	11	44	1003
2024-04-05	21:00	2	39	31	1014
2024-04-05	22:00	1	19	44	1011
2024-04-05	23:00	1	93	46	1019
2024-04-06	00:00	2	37	20	1009
2024-04-06	01:00	3	2	15	1010
2024-04-06	02:00	1	27	53	1021
2024-04-06	03:00	0	55	20	1010
2024-04-06	04:00	0	89	10	1024
2024-04-06	05:00	1	93	59	1021
2024-04-06	06:00	2	12	36	1019
2024-04-06	07:00	7	76	35	1028
2024-04-06	08:00	10	65	34	1001
2024-04-06	09:00	12	36	18	1007
2024-04-06	10:00	17	48	19	1010
2024-04-06	11:00	16	65	56	1002
2024-04-06	12:00	19	35	17	1010
2024-04-06	13:00	23	53	46	997
2024-04-06	14:00	19	25	40	1029
2024-04-06	15:00	23	74	48	996
2024-04-06	16:00	23	71	13	1012
2024-04-06	17:00	19	39	14	1021
2024-04-06	18:00	14	42	30	1000
2024-04-06	19:00	15	21	0	1011
2024-04-06	20:00	6	19	52	1011
2024-04-06	21:00	4	7	53	1014
2024-04-06	22:00	3	28	53	1011
2024-04-06	23:00	2	39	2	1017
2024-04-07	00:00	0	89	15	1018
2024-04-07	01:00	-3	29	22	1002
2024-04-07	02:00	0	80	56	1007
2024-04-07	03:00	0	83	10	991
2024-04-07	04:00	-2	54	11	1018
2024-04-07	05:00	0	15	9	1010
2024-04-07	06:00	3	45	31	1004
2024-04-07	07:00	10	61	15	1016
2024-04-07	08:00	6	6	7	1020
2024-04-07	09:00	14	79	37	1004
2024-04-07	10:00	17	44	11	1012
2024-04-07	11:00	18	58	23	1013
2024-04-07	12:00	20	55	27	1002
2024-04-07	13:00	18	47	52	1011
2024-04-07	14:00	22	26	7	1026
2024-04-07	15:00	17	52	57	1022
2024-04-07	16:00	19	86	27	992
2024-04-07	17:00	19	87	35	1008
2024-04-07	18:00	14	72	25	1012
2024-04-07	19:00	9	34	7	1018
2024-04-07	20:00	9	50	57	1019
2024-04-07	21:00	2	83	59	1028
2024-04-07	22:00	0	36	49	1014
2024-04-07	23:00	0	80	27	1026
2024-04-08	00:00	-1	94	27	997
2024-04-08	01:00	-1	56	36	1005
2024-04-08	02:00	-4	7	40	997
2024-04-08	03:00	0	78	35	990
2024-04-08	04:00	1	94	26	994
2024-04-08	05:00	-2	93	53	992
2024-04-08	06:00	2	19	16	990
2024-04-08	07:00	8	52	8	993
2024-04-08	08:00	8	11	32	1029
2024-04-08	09:00	14	48	52	1024
2024-04-08	10:00	17	16	19	1021
2024-04-08	11:00	24	63	12	1023
2024-04-08	12:00	14	41	27	1014
2024-04-08	13:00	20	93	47	999
2024-04-08	14:00	23	28	28	1010
2024-04-08	15:00	16	18	12	1028
2024-04-08	16:00	20	10	45	1016
2024-04-08	17:00	20	97	34	1016
2024-04-08	18:00	17	49	5	991
2024-04-08	19:00	12	70	17	1002
2024-04-08	20:00	6	57	50	998
2024-04-08	21:00	10	33	4	1025
2024-04-08	22:00	2	19	46	1011
2024-04-08	23:00	0	49	24	1015
2024-04-09	00:00	2	87	1	1001
2024-04-09	01:00	0	9	9	1006
2024-04-09	02:00	-2	31	55	1003
2024-04-09	03:00	-2	51	29	1003
2024-04-09	04:00	-1	14	49	1023
2024-04-09	05:00	-1	100	58	1009
2024-04-09	06:00	0	83	44	1000
2024-04-09	07:00	8	2	4	1005
2024-04-09	08:00	6	36	54	1020
2024-04-09	09:00	11	39	55	995
2024-04-09	10:00	18	71	32	1008
2024-04-09	11:00	13	39	53	1026
2024-04-09	12:00	22	55	0	993
2024-04-09	13:00	19	22	17	993
2024-04-09	14:00	17	10	31	1009
2024-04-09	15:00	24	63	46	999
2024-04-09	16:00	16	7	48	1013
2024-04-09	17:00	20	92	10	1024
2024-04-09	18:00	17	93	20	1015
2024-04-09	19:00	15	55	25	1026
2024-04-09	20:00	7	59	24	1027
2024-04-09	21:00	7	9	21	1010
2024-04-09	22:00	2	38	58	1029
2024-04-09	23:00	3	27	26	1028
2024-04-10	00:00	-3	48	48	1010
2024-04-10	01:00	-2	35	12	999
2024-04-10	02:00	-2	12	32	1027
2024-04-10	03:00	-1	95	33	993
2024-04-10	04:00	-1	35	40	1009
2024-04-10	05:00	6	100	34	1006
2024-04-10	06:00	9	25	0	996
2024-04-10	07:00	11	85	20	993
2024-04-10	08:00	8	3	47	1018
2024-04-10	09:00	14	94	54	1003
2024-04-10	10:00	16	81	5	992
2024-04-10	11:00	18	63	27	1013
2024-04-10	12:00	21	37	16	1026
2024-04-10	13:00	26	87	4	1005
2024-04-10	14:00	24	86	30	993
2024-04-10	15:00	17	21	4	1013
2024-04-10	16:00	16	1	37	1023
2024-04-10	17:00	15	30	2	1019
2024-04-10	18:00	15	10	52	1007
2024-04-10	19:00	15	91	22	1008
2024-04-10	20:00	8	45	36	1020
2024-04-10	21:00	5	95	52	1008
2024-04-10	22:00	8	61	36	1008
2024-04-10	23:00	3	68	9	1011
2024-04-11	00:00	0	63	9	1013
2024-04-11	01:00	-3	9	18	1001
2024-04-11	02:00	2	39	16	1019
2024-04-11	03:00	-1	23	20	1027
2024-04-11	04:00	4	98	13	1020
2024-04-11	05:00	4	43	8	1025
2024-04-11	06:00	1	59	45	1008
2024-04-11	07:00	7	61	0	1025
2024-04-11	08:00	12	86	50	1019
2024-04-11	09:00	9	16	44	1022
2024-04-11	10:00	17	64	12	1007
2024-04-11	11:00	23	94	3	1017
2024-04-11	12:00	20	94	0	1000
2024-04-11	13:00	20	56	48	1022
2024-04-11	14:00	22	54	39	1006
2024-04-11	15:00	22	52	31	995
2024-04-11	16:00	17	55	33	993
2024-04-11	17:00	21	97	27	1009
2024-04-11	18:00	16	8	30	1016
2024-04-11	19:00	13	21	7	1004
2024-04-11	20:00	7	12	38	995
2024-04-11	21:00	8	88	25	1003
2024-04-11	22:00	0	47	57	1000
2024-04-11	23:00	-1	17	33	1028
2024-04-12	00:00	-1	75	53	998
2024-04-12	01:00	-1	39	53	1015
2024-04-12	02:00	1	16	2	1005
2024-04-12	03:00	-1	14	58	994
2024-04-12	04:00	0	14	49	999
2024-04-12	05:00	4	78	11	992
2024-04-12	06:00	4	62	0	1002
2024-04-12	07:00	6	38	53	1019
2024-04-12	08:00	11	12	43	995
2024-04-12	09:00	13	80	4	1006
2024-04-12	10:00	15	31	29	1008
2024-04-12	11:00	14	8	29	1024
2024-04-12	12:00	19	39	58	1015
2024-04-12	13:00	17	19	56	994
2024-04-12	14:00	23	89	16	1018
2024-04-12	15:00	25	90	47	1026
2024-04-12	16:00	18	84	46	1009
2024-04-12	17:00	20	81	22	1010
2024-04-12	18:00	17	76	14	999
2024-04-12	19:00	15	79	36	994
2024-04-12	20:00	12	72	20	1025
2024-04-12	21:00	5	62	13	995
2024-04-12	22:00	2	75	1	1015
2024-04-12	23:00	0	43	10	993
2024-04-13	00:00	-1	37	50	1028
2024-04-13	01:00	-1	82	38	1028
2024-04-13	02:00	-1	59	37	1024
2024-04-13	03:00	0	70	59	990
2024-04-13	04:00	2	98	33	1013
2024-04-13	05:00	3	47	37	1025
2024-04-13	06:00	7	17	49	995
2024-04-13	07:00	8	15	33	1020
2024-04-13	08:00	14	54	17	1009
2024-04-13	09:00	14	38	29	1013
2024-04-13	10:00	18	67	14	1014
2024-04-13	11:00	19	58	26	1025
2024-04-13	12:00	19	88	50	1010
2024-04-13	13:00	20	95	33	1019
2024-04-13	14:00	20	61	51	1013
2024-04-13	15:00	18	12	56	1019
2024-04-13	16:00	20	80	37	1011
2024-04-13	17:00	18	100	32	1017
2024-04-13	18:00	13	5	23	996
2024-04-13	19:00	15	82	14	1024
2024-04-13	20:00	6	76	59	1017
2024-04-13	21:00	6	59	29	1003
2024-04-13	22:00	3	89	54	999
2024-04-13	23:00	0	13	41	1005
2024-04-14	00:00	0	94	50	1005
2024-04-14	01:00	1	53	16	1020
2024-04-14	02:00	0	3	4	1014
2024-04-14	03:00	0	38	28	1002
2024-04-14	04:00	3	71	3	995
2024-04-14	05:00	0	24	9	998
2024-04-14	06:00	4	76	55	1025
2024-04-14	07:00	6	31	16	1009
2024-04-14	08:00	11	58	9	1007
2024-04-14	09:00	15	62	16	1010
2024-04-14	10:00	9	37	59	993
2024-04-14	11:00	21	91	19	1022
2024-04-14	12:00	22	52	23	1016
2024-04-14	13:00	20	93	4	996
2024-04-14	14:00	23	66	33	995
2024-04-14	15:00	19	27	5	1004
2024-04-14	16:00	16	2	52	1007
2024-04-14	17:00	20	97	1	1021
2024-04-14	18:00	19	79	12	1000
2024-04-14	19:00	13	21	42	1009
2024-04-14	20:00	9	95	42	1013
2024-04-14	21:00	5	37	47	1004
2024-04-14	22:00	3	71	10	996
2024-04-14	23:00	0	71	50	1010
2024-04-15	00:00	0	61	46	1015
2024-04-15	01:00	-1	56	56	1003
2024-04-15	02:00	0	5	22	1026
2024-04-15	03:00	-4	77	54	1010
2024-04-15	04:00	0	31	15	1007
2024-04-15	05:00	0	98	30	994
2024-04-15	06:00	5	9	10	992
2024-04-15	07:00	3	2	53	1012
2024-04-15	08:00	13	58	15	1015
2024-04-15	09:00	15	75	7	1026
2024-04-15	10:00	13	48	3	1013
2024-04-15	11:00	19	58	39	1008
2024-04-15	12:00	19	30	3	1014
2024-04-15	13:00	24	92	55	1010
2024-04-15	14:00	18	68	24	1001
2024-04-15	15:00	22	61	2	1022
2024-04-15	16:00	19	51	31	993
2024-04-15	17:00	21	88	2	996
2024-04-15	18:00	13	40	26	1011
2024-04-15	19:00	13	30	28	1022
2024-04-15	20:00	12	84	31	1006
2024-04-15	21:00	5	83	49	1013
2024-04-15	22:00	2	21	57	1023
2024-04-15	23:00	-2	3	50	1017
2024-04-16	00:00	-1	12	18	1028
2024-04-16	01:00	0	44	20	1011
2024-04-16	02:00	-1	41	4	1006
2024-04-16	03:00	1	48	17	1023
2024-04-16	04:00	1	19	27	995
2024-04-16	05:00	6	76	41	995
2024-04-16	06:00	1	80	21	1023
2024-04-16	07:00	9	53	20	990
2024-04-16	08:00	8	35	5	999
2024-04-16	09:00	12	96	0	1010
2024-04-16	10:00	16	0	4	994
2024-04-16	11:00	16	14	40	991
2024-04-16	12:00	20	76	11	1011
2024-04-16	13:00	19	16	25	991
2024-04-16	14:00	17	23	45	999
2024-04-16	15:00	19	57	33	1023
2024-04-16	16:00	19	71	48	1005
2024-04-16	17:00	19	90	13	1028
2024-04-16	18:00	13	22	25	1011
2024-04-16	19:00	11	45	44	1001
2024-04-16	20:00	9	71	26	1013
2024-04-16	21:00	1	7	8	1029
2024-04-16	22:00	3	58	25	1027
2024-04-16	23:00	-2	89	56	999
2024-04-17	00:00	-3	58	46	1024
2024-04-17	01:00	-3	12	56	1021
2024-04-17	02:00	-1	38	21	996
2024-04-17	03:00	-2	100	46	1010
2024-04-17	04:00	-3	27	55	1009
2024-04-17	05:00	2	88	29	1015
2024-04-17	06:00	1	60	42	993
2024-04-17	07:00	4	15	47	1011
2024-04-17	08:00	9	1	16	1004
2024-04-17	09:00	16	81	25	1029
2024-04-17	10:00	12	16	35	1010
2024-04-17	11:00	12	29	0	1004
2024-04-17	12:00	17	12	7	1011
2024-04-17	13:00	22	95	48	1017
2024-04-17	14:00	24	92	34	1003
2024-04-17	15:00	21	93	51	1016
2024-04-17	16:00	21	81	14	1029
2024-04-17	17:00	19	12	46	1017
2024-04-17	18:00	13	42	55	1015
2024-04-17	19:00	16	84	21	991
2024-04-17	20:00	6	93	13	1014
2024-04-17	21:00	3	20	25	992
2024-04-17	22:00	4	54	27	997
2024-04-17	23:00	3	80	22	1022
2024-04-18	00:00	0	39	13	1024
2024-04-18	01:00	-4	82	23	995
2024-04-18	02:00	0	14	1	1028
2024-04-18	03:00	-1	72	44	1012
2024-04-18	04:00	0	51	25	1014
2024-04-18	05:00	1	73	13	1008
2024-04-18	06:00	1	94	58	994
2024-04-18	07:00	5	52	55	1000
2024-04-18	08:00	9	86	50	1001
2024-04-18	09:00	16	51	6	999
2024-04-18	10:00	16	29	2	997
2024-04-18	11:00	16	32	46	1013
2024-04-18	12:00	19	56	22	1017
2024-04-18	13:00	19	51	45	1025
2024-04-18	14:00	18	8	42	1026
2024-04-18	15:00	23	53	46	1010
2024-04-18	16:00	17	0	59	997
2024-04-18	17:00	15	43	44	998
2024-04-18	18:00	17	98	17	1004
2024-04-18	19:00	11	74	57	1029
2024-04-18	20:00	7	97	37	1007
2024-04-18	21:00	4	79	34	1009
2024-04-18	22:00	3	8	50	995
2024-04-18	23:00	-3	31	14	1001
2024-04-19	00:00	1	14	24	991
2024-04-19	01:00	-1	11	54	996
2024-04-19	02:00	0	96	36	1005
2024-04-19	03:00	0	77	27	992
2024-04-19	04:00	0	56	9	992
2024-04-19	05:00	2	7	38	1016
2024-04-19	06:00	1	71	56	1029
2024-04-19	07:00	4	26	16	1027
2024-04-19	08:00	11	61	38	1022
2024-04-19	09:00	10	11	21	1017
2024-04-19	10:00	16	64	25	990
2024-04-19	11:00	20	41	43	997
2024-04-19	12:00	20	61	24	1026
2024-04-19	13:00	17	10	16	1021
2024-04-19	14:00	23	42	12	1026
2024-04-19	15:00	24	94	19	993
2024-04-19	16:00	15	16	24	1019
2024-04-19	17:00	18	96	3	995
2024-04-19	18:00	14	31	9	1008
2024-04-19	19:00	18	92	2	1021
2024-04-19	20:00	7	84	40	998
2024-04-19	21:00	5	84	44	1001
2024-04-19	22:00	1	39	17	1000
2024-04-19	23:00	2	22	46	1005
2024-04-20	00:00	-4	55	35	990
2024-04-20	01:00	-3	5	46	1010
2024-04-20	02:00	0	85	21	1019
2024-04-20	03:00	-3	49	33	1002
2024-04-20	04:00	0	36	46	1023
2024-04-20	05:00	0	63	7	993
2024-04-20	06:00	0	53	39	1017
2024-04-20	07:00	11	71	48	1027
2024-04-20	08:00	10	48	43	1020
2024-04-20	09:00	17	98	18	1016
2024-04-20	10:00	15	10	41	994
2024-04-20	11:00	14	87	40	1014
2024-04-20	12:00	20	48	36	992
2024-04-20	13:00	18	20	5	1022
2024-04-20	14:00	19	65	51	993
2024-04-20	15:00	22	62	25	1014
2024-04-20	16:00	20	82	33	1009
2024-04-20	17:00	16	27	58	1023
2024-04-20	18:00	12	16	55	1015
2024-04-20	19:00	10	5	58	994
2024-04-20	20:00	6	18	44	1024
2024-04-20	21:00	5	55	5	1017
2024-04-20	22:00	1	27	36	1018
2024-04-20	23:00	0	65	56	998
2024-04-21	00:00	3	37	32	1027
2024-04-21	01:00	0	36	52	995
2024-04-21	02:00	-2	67	21	1008
2024-04-21	03:00	0	85	20	1000
2024-04-21	04:00	0	89	5	991
2024-04-21	05:00	2	48	5	998
2024-04-21	06:00	2	42	54	1010
2024-04-21	07:00	7	35	47	1013
2024-04-21	08:00	6	57	3	1023
2024-04-21	09:00	12	12	29	1011
2024-04-21	10:00	16	51	10	992
2024-04-21	11:00	17	57	29	1001
2024-04-21	12:00	20	31	30	1017
2024-04-21	13:00	25	80	23	1019
2024-04-21	14:00	23	99	54	1015
2024-04-21	15:00	21	59	8	1010
2024-04-21	16:00	17	82	54	1017
2024-04-21	17:00	13	57	2	1015
2024-04-21	18:00	17	98	50	1022
2024-04-21	19:00	14	55	30	1010
2024-04-21	20:00	7	27	39	1024
2024-04-21	21:00	7	0	36	1023
2024-04-21	22:00	0	41	35	1007
2024-04-21	23:00	1	81	23	1000
2024-04-22	00:00	0	47	30	1012
2024-04-22	01:00	0	39	5	1011
2024-04-22	02:00	2	96	1	1006
2024-04-22	03:00	0	62	19	994
2024-04-22	04:00	0	75	27	1000
2024-04-22	05:00	0	71	10	1019
2024-04-22	06:00	7	87	3	1004
2024-04-22	07:00	7	79	14	1016
2024-04-22	08:00	8	3	5	1024
2024-04-22	09:00	15	37	53	1022
2024-04-22	10:00	14	26	48	1009
2024-04-22	11:00	15	8	29	1005
2024-04-22	12:00	16	15	55	1023
2024-04-22	13:00	18	55	37	991
2024-04-22	14:00	21	75	50	1024
2024-04-22	15:00	17	30	56	1029
2024-04-22	16:00	23	87	1	1017
2024-04-22	17:00	14	13	14	1028
2024-04-22	18:00	16	24	10	995
2024-04-22	19:00	15	33	7	998
2024-04-22	20:00	8	66	25	1009
2024-04-22	21:00	6	23	50	990
2024-04-22	22:00	3	72	44	997
2024-04-22	23:00	0	25	43	1012
2024-04-23	00:00	0	19	4	992
2024-04-23	01:00	-1	63	5	993
2024-04-23	02:00	0	9	25	1014
2024-04-23	03:00	-2	82	53	1027
2024-04-23	04:00	3	66	3	1004
2024-04-23	05:00	3	23	18	1010
2024-04-23	06:00	5	4	19	1024
2024-04-23	07:00	9	66	32	1003
2024-04-23	08:00	9	57	19	1025
2024-04-23	09:00	12	26	48	1001
2024-04-23	10:00	18	79	11	1006
2024-04-23	11:00	13	14	46	1028
2024-04-23	12:00	22	34	0	998
2024-04-23	13:00	24	75	25	1024
2024-04-23	14:00	19	52	13	1002
2024-04-23	15:00	18	43	37	1004
2024-04-23	16:00	17	25	36	1007
2024-04-23	17:00	20	46	10	1022
2024-04-23	18:00	15	33	35	995
2024-04-23	19:00	16	86	12	1016
2024-04-23	20:00	8	94	42	1012
2024-04-23	21:00	4	49	2	1016
2024-04-23	22:00	4	83	32	1023
2024-04-23	23:00	2	11	5	1027
2024-04-24	00:00	-2	86	49	1003
2024-04-24	01:00	-5	3	55	1025
2024-04-24	02:00	0	86	9	997
2024-04-24	03:00	0	47	4	1024
2024-04-24	04:00	-3	54	22	1008
2024-04-24	05:00	2	0	9	1019
2024-04-24	06:00	3	88	43	1003
2024-04-24	07:00	9	65	1	1009
2024-04-24	08:00	11	29	12	1014
2024-04-24	09:00	10	2	39	1029
2024-04-24	10:00	16	20	1	1013
2024-04-24	11:00	21	88	19	1003
2024-04-24	12:00	23	83	0	1015
2024-04-24	13:00	22	48	36	1027
2024-04-24	14:00	24	85	8	1012
2024-04-24	15:00	22	84	16	1011
2024-04-24	16:00	20	61	8	1008
2024-04-24	17:00	19	96	10	992
2024-04-24	18:00	16	37	14	1008
2024-04-24	19:00	14	14	23	998
2024-04-24	20:00	7	51	37	1017
2024-04-24	21:00	5	78	54	1009
2024-04-24	22:00	1	45	34	996
2024-04-24	23:00	1	24	29	1003
2024-04-25	00:00	2	20	30	998
2024-04-25	01:00	0	87	48	1008
2024-04-25	02:00	-3	4	4	1003
2024-04-25	03:00	-1	69	59	1027
2024-04-25	04:00	0	46	43	1025
2024-04-25	05:00	0	86	49	1029
2024-04-25	06:00	5	67	13	1006
2024-04-25	07:00	7	90	52	1019
2024-04-25	08:00	8	17	55	998
2024-04-25	09:00	15	20	10	1022
2024-04-25	10:00	21	91	8	1014
2024-04-25	11:00	21	98	33	1003
2024-04-25	12:00	20	85	11	1000
2024-04-25	13:00	16	22	34	1024
2024-04-25	14:00	21	63	34	1003
2024-04-25	15:00	23	66	0	1019
2024-04-25	16:00	18	39	39	993
2024-04-25	17:00	14	9	21	993
2024-04-25	18:00	17	88	59	1017
2024-04-25	19:00	13	51	28	997
2024-04-25	20:00	10	71	7	991
2024-04-25	21:00	8	74	10	1011
2024-04-25	22:00	2	60	40	1005
2024-04-25	23:00	0	63	36	1018
2024-04-26	00:00	2	4	13	1019
2024-04-26	01:00	-4	52	59	1001
2024-04-26	02:00	-2	54	29	1024
2024-04-26	03:00	1	36	34	1000
2024-04-26	04:00	0	55	20	1010
2024-04-26	05:00	0	58	36	1010
2024-04-26	06:00	3	92	4	994
2024-04-26	07:00	6	68	18	1009
2024-04-26	08:00	10	72	58	1026
2024-04-26	09:00	12	58	13	992
2024-04-26	10:00	14	1	25	1022
2024-04-26	11:00	22	64	3	998
2024-04-26	12:00	15	59	24	998
2024-04-26	13:00	19	50	44	993
2024-04-26	14:00	20	29	41	1024
2024-04-26	15:00	14	10	24	1006
2024-04-26	16:00	25	91	17	1023
2024-04-26	17:00	19	75	39	1013
2024-04-26	18:00	18	38	7	1021
2024-04-26	19:00	14	89	38	990
2024-04-26	20:00	7	76	39	997
2024-04-26	21:00	6	71	13	1012
2024-04-26	22:00	7	62	31	1029
2024-04-26	23:00	3	63	50	1001
2024-04-27	00:00	0	60	37	1001
2024-04-27	01:00	0	53	32	1004
2024-04-27	02:00	0	91	22	1008
2024-04-27	03:00	4	93	14	1015
2024-04-27	04:00	0	72	32	1018
2024-04-27	05:00	1	94	24	1011
2024-04-27	06:00	3	57	16	1029
2024-04-27	07:00	10	84	32	1010
2024-04-27	08:00	9	55	46	1027
2024-04-27	09:00	12	33	54	1009
2024-04-27	10:00	13	30	1	1018
2024-04-27	11:00	18	51	13	993
2024-04-27	12:00	21	88	52	996
2024-04-27	13:00	22	75	39	1017
2024-04-27	14:00	17	0	39	1017
2024-04-27	15:00	19	54	50	993
2024-04-27	16:00	19	21	38	1011
2024-04-27	17:00	14	39	50	1001
2024-04-27	18:00	17	100	5	992
2024-04-27	19:00	10	0	5	1011
2024-04-27	20:00	9	64	2	991
2024-04-27	21:00	4	62	6	1013
2024-04-27	22:00	4	53	50	1023
2024-04-27	23:00	0	41	7	1016
2024-04-28	00:00	0	20	41	990
2024-04-28	01:00	-3	78	51	997
2024-04-28	02:00	0	80	14	1012
2024-04-28	03:00	-5	21	46	1027
2024-04-28	04:00	1	37	28	995
2024-04-28	05:00	0	98	32	1011
2024-04-28	06:00	0	79	51	1014
2024-04-28	07:00	11	7	29	1007
2024-04-28	08:00	12	61	38	1006
2024-04-28	09:00	15	46	26	1001
2024-04-28	10:00	14	16	35	995
2024-04-28	11:00	15	16	28	1015
2024-04-28	12:00	18	89	37	1016
2024-04-28	13:00	16	12	56	997
2024-04-28	14:00	17	16	32	1008
2024-04-28	15:00	17	37	36	990
2024-04-28	16:00	18	80	26	1018
